year,state,demographic,comparing_focus_group,to_reference_group,focus_prevalence_num,reference_prevalence_num,disparity_value_num
2012,Alabama,Mental Health,Mild Mental Distress,No Mental Distress,18.3,23.0,0.8
2012,Alabama,Mental Health,No Mental Distress,Severe Mental Distress,23.0,41.4,0.6
2012,Alabama,Mental Health,No Mental Distress,Mild Mental Distress,23.0,18.3,1.3
2012,Alaska,Mental Health,Severe Mental Distress,Mild Mental Distress,36.5,23.1,1.6
2012,Alaska,Mental Health,Severe Mental Distress,No Mental Distress,36.5,17.1,2.1
2012,Alaska,Mental Health,Mild Mental Distress,Severe Mental Distress,23.1,36.5,0.6
2012,Alaska,Mental Health,Mild Mental Distress,No Mental Distress,23.1,17.1,1.4
2012,Alaska,Mental Health,No Mental Distress,Severe Mental Distress,17.1,36.5,0.5
2012,Alaska,Mental Health,No Mental Distress,Mild Mental Distress,17.1,23.1,0.7
2012,Arizona,Mental Health,Severe Mental Distress,Mild Mental Distress,31.8,18.1,1.8
2012,Arizona,Mental Health,Severe Mental Distress,No Mental Distress,31.8,13.4,2.4
2012,Arizona,Mental Health,Mild Mental Distress,Severe Mental Distress,18.1,31.8,0.6
2012,Arizona,Mental Health,Mild Mental Distress,No Mental Distress,18.1,13.4,1.4
2012,Arizona,Mental Health,No Mental Distress,Severe Mental Distress,13.4,31.8,0.4
2012,Arizona,Mental Health,No Mental Distress,Mild Mental Distress,13.4,18.1,0.7
2012,Arkansas,Mental Health,Severe Mental Distress,Mild Mental Distress,43.0,25.3,1.7
2012,Arkansas,Mental Health,Severe Mental Distress,No Mental Distress,43.0,20.0,2.2
2012,Arkansas,Mental Health,Mild Mental Distress,Severe Mental Distress,25.3,43.0,0.6
2012,Arkansas,Mental Health,Mild Mental Distress,No Mental Distress,25.3,20.0,1.3
2012,Arkansas,Mental Health,No Mental Distress,Severe Mental Distress,20.0,43.0,0.5
2012,Arkansas,Mental Health,No Mental Distress,Mild Mental Distress,20.0,25.3,0.8
2012,California,Mental Health,Severe Mental Distress,Mild Mental Distress,23.6,13.4,1.8
2012,California,Mental Health,Severe Mental Distress,No Mental Distress,23.6,10.0,2.4
2012,California,Mental Health,Mild Mental Distress,Severe Mental Distress,13.4,23.6,0.6
2012,California,Mental Health,Mild Mental Distress,No Mental Distress,13.4,10.0,1.3
2012,California,Mental Health,No Mental Distress,Severe Mental Distress,10.0,23.6,0.4
2012,California,Mental Health,No Mental Distress,Mild Mental Distress,10.0,13.4,0.7
2012,Colorado,Mental Health,Severe Mental Distress,Mild Mental Distress,30.2,19.6,1.5
2012,Colorado,Mental Health,Severe Mental Distress,No Mental Distress,30.2,14.8,2.0
2012,Colorado,Mental Health,Mild Mental Distress,Severe Mental Distress,19.6,30.2,0.6
2012,Colorado,Mental Health,Mild Mental Distress,No Mental Distress,19.6,14.8,1.3
2012,Colorado,Mental Health,No Mental Distress,Severe Mental Distress,14.8,30.2,0.5
2012,Colorado,Mental Health,No Mental Distress,Mild Mental Distress,14.8,19.6,0.8
2012,Connecticut,Mental Health,Severe Mental Distress,Mild Mental Distress,32.4,18.5,1.8
2012,Connecticut,Mental Health,Severe Mental Distress,No Mental Distress,32.4,12.0,2.7
2012,Connecticut,Mental Health,Mild Mental Distress,Severe Mental Distress,18.5,32.4,0.6
2012,Connecticut,Mental Health,Mild Mental Distress,No Mental Distress,18.5,12.0,1.5
2012,Connecticut,Mental Health,No Mental Distress,Severe Mental Distress,12.0,32.4,0.4
2012,Connecticut,Mental Health,No Mental Distress,Mild Mental Distress,12.0,18.5,0.6
2012,Delaware,Mental Health,Severe Mental Distress,Mild Mental Distress,39.9,22.7,1.8
2012,Delaware,Mental Health,Severe Mental Distress,No Mental Distress,39.9,15.2,2.6
2012,Delaware,Mental Health,Mild Mental Distress,Severe Mental Distress,22.7,39.9,0.6
2012,Delaware,Mental Health,Mild Mental Distress,No Mental Distress,22.7,15.2,1.5
2012,Delaware,Mental Health,No Mental Distress,Severe Mental Distress,15.2,39.9,0.4
2012,Delaware,Mental Health,No Mental Distress,Mild Mental Distress,15.2,22.7,0.7
2012,District of Columbia,Mental Health,Severe Mental Distress,Mild Mental Distress,44.4,18.2,2.4
2012,District of Columbia,Mental Health,Severe Mental Distress,No Mental Distress,44.4,14.6,3.0
2012,District of Columbia,Mental Health,Mild Mental Distress,Severe Mental Distress,18.2,44.4,0.4
2012,District of Columbia,Mental Health,Mild Mental Distress,No Mental Distress,18.2,14.6,1.2
2012,District of Columbia,Mental Health,No Mental Distress,Severe Mental Distress,14.6,44.4,0.3
2012,District of Columbia,Mental Health,No Mental Distress,Mild Mental Distress,14.6,18.2,0.8
2012,Florida,Mental Health,Severe Mental Distress,Mild Mental Distress,31.4,16.5,1.9
2012,Florida,Mental Health,Severe Mental Distress,No Mental Distress,31.4,14.5,2.2
2012,Florida,Mental Health,Mild Mental Distress,Severe Mental Distress,16.5,31.4,0.5
2012,Florida,Mental Health,Mild Mental Distress,No Mental Distress,16.5,14.5,1.1
2012,Florida,Mental Health,No Mental Distress,Severe Mental Distress,14.5,31.4,0.5
2012,Florida,Mental Health,No Mental Distress,Mild Mental Distress,14.5,16.5,0.9
2012,Georgia,Mental Health,Severe Mental Distress,Mild Mental Distress,33.2,23.1,1.4
2012,Georgia,Mental Health,Severe Mental Distress,No Mental Distress,33.2,17.1,1.9
2012,Georgia,Mental Health,Mild Mental Distress,Severe Mental Distress,23.1,33.2,0.7
2012,Georgia,Mental Health,Mild Mental Distress,No Mental Distress,23.1,17.1,1.4
2012,Georgia,Mental Health,No Mental Distress,Severe Mental Distress,17.1,33.2,0.5
2012,Georgia,Mental Health,No Mental Distress,Mild Mental Distress,17.1,23.1,0.7
2012,Hawaii,Mental Health,Severe Mental Distress,Mild Mental Distress,30.2,17.5,1.7
2012,Hawaii,Mental Health,Severe Mental Distress,No Mental Distress,30.2,11.5,2.6
2012,Hawaii,Mental Health,Mild Mental Distress,Severe Mental Distress,17.5,30.2,0.6
2012,Hawaii,Mental Health,Mild Mental Distress,No Mental Distress,17.5,11.5,1.5
2012,Hawaii,Mental Health,No Mental Distress,Severe Mental Distress,11.5,30.2,0.4
2012,Hawaii,Mental Health,No Mental Distress,Mild Mental Distress,11.5,17.5,0.7
2012,Idaho,Mental Health,Severe Mental Distress,Mild Mental Distress,33.5,18.9,1.8
2012,Idaho,Mental Health,Severe Mental Distress,No Mental Distress,33.5,12.0,2.8
2012,Idaho,Mental Health,Mild Mental Distress,Severe Mental Distress,18.9,33.5,0.6
2012,Idaho,Mental Health,Mild Mental Distress,No Mental Distress,18.9,12.0,1.6
2012,Idaho,Mental Health,No Mental Distress,Severe Mental Distress,12.0,33.5,0.4
2012,Idaho,Mental Health,No Mental Distress,Mild Mental Distress,12.0,18.9,0.6
2012,Illinois,Mental Health,Severe Mental Distress,Mild Mental Distress,31.8,20.9,1.5
2012,Illinois,Mental Health,Severe Mental Distress,No Mental Distress,31.8,15.3,2.1
2012,Illinois,Mental Health,Mild Mental Distress,Severe Mental Distress,20.9,31.8,0.7
2012,Illinois,Mental Health,Mild Mental Distress,No Mental Distress,20.9,15.3,1.4
2012,Illinois,Mental Health,No Mental Distress,Severe Mental Distress,15.3,31.8,0.5
2012,Illinois,Mental Health,No Mental Distress,Mild Mental Distress,15.3,20.9,0.7
2012,Indiana,Mental Health,Severe Mental Distress,Mild Mental Distress,39.8,24.3,1.6
2012,Indiana,Mental Health,Severe Mental Distress,No Mental Distress,39.8,19.9,2.0
2012,Indiana,Mental Health,Mild Mental Distress,Severe Mental Distress,24.3,39.8,0.6
2012,Indiana,Mental Health,Mild Mental Distress,No Mental Distress,24.3,19.9,1.2
2012,Indiana,Mental Health,No Mental Distress,Severe Mental Distress,19.9,39.8,0.5
2012,Indiana,Mental Health,No Mental Distress,Mild Mental Distress,19.9,24.3,0.8
2012,Iowa,Mental Health,Severe Mental Distress,Mild Mental Distress,34.0,20.3,1.7
2012,Iowa,Mental Health,Severe Mental Distress,No Mental Distress,34.0,15.0,2.3
2012,Iowa,Mental Health,Mild Mental Distress,Severe Mental Distress,20.3,34.0,0.6
2012,Iowa,Mental Health,Mild Mental Distress,No Mental Distress,20.3,15.0,1.4
2012,Iowa,Mental Health,No Mental Distress,Severe Mental Distress,15.0,34.0,0.4
2012,Iowa,Mental Health,No Mental Distress,Mild Mental Distress,15.0,20.3,0.7
2012,Kansas,Mental Health,Severe Mental Distress,Mild Mental Distress,35.8,21.0,1.7
2012,Kansas,Mental Health,Severe Mental Distress,No Mental Distress,35.8,16.2,2.2
2012,Kansas,Mental Health,Mild Mental Distress,Severe Mental Distress,21.0,35.8,0.6
2012,Kansas,Mental Health,Mild Mental Distress,No Mental Distress,21.0,16.2,1.3
2012,Kansas,Mental Health,No Mental Distress,Severe Mental Distress,16.2,35.8,0.5
2012,Kansas,Mental Health,No Mental Distress,Mild Mental Distress,16.2,21.0,0.8
2012,Kentucky,Mental Health,Severe Mental Distress,Mild Mental Distress,45.5,31.3,1.5
2012,Kentucky,Mental Health,Severe Mental Distress,No Mental Distress,45.5,22.3,2.0
2012,Kentucky,Mental Health,Mild Mental Distress,Severe Mental Distress,31.3,45.5,0.7
2012,Kentucky,Mental Health,Mild Mental Distress,No Mental Distress,31.3,22.3,1.4
2012,Kentucky,Mental Health,No Mental Distress,Severe Mental Distress,22.3,45.5,0.5
2012,Kentucky,Mental Health,No Mental Distress,Mild Mental Distress,22.3,31.3,0.7
2012,Louisiana,Mental Health,Severe Mental Distress,Mild Mental Distress,41.6,21.6,1.9
2012,Louisiana,Mental Health,Severe Mental Distress,No Mental Distress,41.6,22.0,1.9
2012,Louisiana,Mental Health,Mild Mental Distress,Severe Mental Distress,21.6,41.6,0.5
2012,Louisiana,Mental Health,Mild Mental Distress,No Mental Distress,21.6,22.0,1.0
2012,Louisiana,Mental Health,No Mental Distress,Severe Mental Distress,22.0,41.6,0.5
2012,Louisiana,Mental Health,No Mental Distress,Mild Mental Distress,22.0,21.6,1.0
2012,Maine,Mental Health,Severe Mental Distress,Mild Mental Distress,42.8,20.2,2.1
2012,Maine,Mental Health,Severe Mental Distress,No Mental Distress,42.8,15.3,2.8
2012,Maine,Mental Health,Mild Mental Distress,Severe Mental Distress,20.2,42.8,0.5
2012,Maine,Mental Health,Mild Mental Distress,No Mental Distress,20.2,15.3,1.3
2012,Maine,Mental Health,No Mental Distress,Severe Mental Distress,15.3,42.8,0.4
2012,Maine,Mental Health,No Mental Distress,Mild Mental Distress,15.3,20.2,0.8
2012,Maryland,Mental Health,Severe Mental Distress,Mild Mental Distress,28.4,17.3,1.6
2012,Maryland,Mental Health,Severe Mental Distress,No Mental Distress,28.4,13.5,2.1
2012,Maryland,Mental Health,Mild Mental Distress,Severe Mental Distress,17.3,28.4,0.6
2012,Maryland,Mental Health,Mild Mental Distress,No Mental Distress,17.3,13.5,1.3
2012,Maryland,Mental Health,No Mental Distress,Severe Mental Distress,13.5,28.4,0.5
2012,Maryland,Mental Health,No Mental Distress,Mild Mental Distress,13.5,17.3,0.8
2012,Massachusetts,Mental Health,Severe Mental Distress,Mild Mental Distress,34.1,17.6,1.9
2012,Massachusetts,Mental Health,Severe Mental Distress,No Mental Distress,34.1,12.2,2.8
2012,Massachusetts,Mental Health,Mild Mental Distress,Severe Mental Distress,17.6,34.1,0.5
2012,Massachusetts,Mental Health,Mild Mental Distress,No Mental Distress,17.6,12.2,1.4
2012,Massachusetts,Mental Health,No Mental Distress,Severe Mental Distress,12.2,34.1,0.4
2012,Massachusetts,Mental Health,No Mental Distress,Mild Mental Distress,12.2,17.6,0.7
2012,Michigan,Mental Health,Severe Mental Distress,Mild Mental Distress,40.1,24.2,1.7
2012,Michigan,Mental Health,Severe Mental Distress,No Mental Distress,40.1,19.2,2.1
2012,Michigan,Mental Health,Mild Mental Distress,Severe Mental Distress,24.2,40.1,0.6
2012,Michigan,Mental Health,Mild Mental Distress,No Mental Distress,24.2,19.2,1.3
2012,Michigan,Mental Health,No Mental Distress,Severe Mental Distress,19.2,40.1,0.5
2012,Michigan,Mental Health,No Mental Distress,Mild Mental Distress,19.2,24.2,0.8
2012,Minnesota,Mental Health,Severe Mental Distress,Mild Mental Distress,34.6,20.8,1.7
2012,Minnesota,Mental Health,Severe Mental Distress,No Mental Distress,34.6,15.7,2.2
2012,Minnesota,Mental Health,Mild Mental Distress,Severe Mental Distress,20.8,34.6,0.6
2012,Minnesota,Mental Health,Mild Mental Distress,No Mental Distress,20.8,15.7,1.3
2012,Minnesota,Mental Health,No Mental Distress,Severe Mental Distress,15.7,34.6,0.5
2012,Minnesota,Mental Health,No Mental Distress,Mild Mental Distress,15.7,20.8,0.8
2012,Mississippi,Mental Health,Severe Mental Distress,Mild Mental Distress,38.0,23.0,1.7
2012,Mississippi,Mental Health,Severe Mental Distress,No Mental Distress,38.0,20.9,1.8
2012,Mississippi,Mental Health,Mild Mental Distress,Severe Mental Distress,23.0,38.0,0.6
2012,Mississippi,Mental Health,Mild Mental Distress,No Mental Distress,23.0,20.9,1.1
2012,Mississippi,Mental Health,No Mental Distress,Severe Mental Distress,20.9,38.0,0.6
2012,Mississippi,Mental Health,No Mental Distress,Mild Mental Distress,20.9,23.0,0.9
2012,Missouri,Mental Health,Severe Mental Distress,Mild Mental Distress,44.1,22.4,2.0
2012,Missouri,Mental Health,Severe Mental Distress,No Mental Distress,44.1,20.2,2.2
2012,Missouri,Mental Health,Mild Mental Distress,Severe Mental Distress,22.4,44.1,0.5
2012,Missouri,Mental Health,Mild Mental Distress,No Mental Distress,22.4,20.2,1.1
2012,Missouri,Mental Health,No Mental Distress,Severe Mental Distress,20.2,44.1,0.5
2012,Missouri,Mental Health,No Mental Distress,Mild Mental Distress,20.2,22.4,0.9
2012,Montana,Mental Health,Severe Mental Distress,Mild Mental Distress,34.8,22.6,1.5
2012,Montana,Mental Health,Severe Mental Distress,No Mental Distress,34.8,15.7,2.2
2012,Montana,Mental Health,Mild Mental Distress,Severe Mental Distress,22.6,34.8,0.6
2012,Montana,Mental Health,Mild Mental Distress,No Mental Distress,22.6,15.7,1.4
2012,Montana,Mental Health,No Mental Distress,Severe Mental Distress,15.7,34.8,0.5
2012,Montana,Mental Health,No Mental Distress,Mild Mental Distress,15.7,22.6,0.7
2012,Nebraska,Mental Health,Severe Mental Distress,Mild Mental Distress,38.0,22.2,1.7
2012,Nebraska,Mental Health,Severe Mental Distress,No Mental Distress,38.0,16.2,2.3
2012,Nebraska,Mental Health,Mild Mental Distress,Severe Mental Distress,22.2,38.0,0.6
2012,Nebraska,Mental Health,Mild Mental Distress,No Mental Distress,22.2,16.2,1.4
2012,Nebraska,Mental Health,No Mental Distress,Severe Mental Distress,16.2,38.0,0.4
2012,Nebraska,Mental Health,No Mental Distress,Mild Mental Distress,16.2,22.2,0.7
2012,Nevada,Mental Health,Severe Mental Distress,Mild Mental Distress,30.3,20.8,1.5
2012,Nevada,Mental Health,Severe Mental Distress,No Mental Distress,30.3,14.2,2.1
2012,Nevada,Mental Health,Mild Mental Distress,Severe Mental Distress,20.8,30.3,0.7
2012,Nevada,Mental Health,Mild Mental Distress,No Mental Distress,20.8,14.2,1.5
2012,Nevada,Mental Health,No Mental Distress,Severe Mental Distress,14.2,30.3,0.5
2012,Nevada,Mental Health,No Mental Distress,Mild Mental Distress,14.2,20.8,0.7
2012,New Hampshire,Mental Health,Severe Mental Distress,Mild Mental Distress,32.4,18.4,1.8
2012,New Hampshire,Mental Health,Severe Mental Distress,No Mental Distress,32.4,13.8,2.3
2012,New Hampshire,Mental Health,Mild Mental Distress,Severe Mental Distress,18.4,32.4,0.6
2012,New Hampshire,Mental Health,Mild Mental Distress,No Mental Distress,18.4,13.8,1.3
2012,New Hampshire,Mental Health,No Mental Distress,Severe Mental Distress,13.8,32.4,0.4
2012,New Hampshire,Mental Health,No Mental Distress,Mild Mental Distress,13.8,18.4,0.8
2012,New Jersey,Mental Health,Severe Mental Distress,Mild Mental Distress,29.3,17.0,1.7
2012,New Jersey,Mental Health,Severe Mental Distress,No Mental Distress,29.3,15.3,1.9
2012,New Jersey,Mental Health,Mild Mental Distress,Severe Mental Distress,17.0,29.3,0.6
2012,New Jersey,Mental Health,Mild Mental Distress,No Mental Distress,17.0,15.3,1.1
2012,New Jersey,Mental Health,No Mental Distress,Severe Mental Distress,15.3,29.3,0.5
2012,New Jersey,Mental Health,No Mental Distress,Mild Mental Distress,15.3,17.0,0.9
2012,New Mexico,Mental Health,Severe Mental Distress,Mild Mental Distress,33.8,21.9,1.5
2012,New Mexico,Mental Health,Severe Mental Distress,No Mental Distress,33.8,15.3,2.2
2012,New Mexico,Mental Health,Mild Mental Distress,Severe Mental Distress,21.9,33.8,0.6
2012,New Mexico,Mental Health,Mild Mental Distress,No Mental Distress,21.9,15.3,1.4
2012,New Mexico,Mental Health,No Mental Distress,Severe Mental Distress,15.3,33.8,0.5
2012,New Mexico,Mental Health,No Mental Distress,Mild Mental Distress,15.3,21.9,0.7
2012,New York,Mental Health,Severe Mental Distress,Mild Mental Distress,23.7,18.9,1.3
2012,New York,Mental Health,Severe Mental Distress,No Mental Distress,23.7,13.2,1.8
2012,New York,Mental Health,Mild Mental Distress,Severe Mental Distress,18.9,23.7,0.8
2012,New York,Mental Health,Mild Mental Distress,No Mental Distress,18.9,13.2,1.4
2012,New York,Mental Health,No Mental Distress,Severe Mental Distress,13.2,23.7,0.6
2012,New York,Mental Health,No Mental Distress,Mild Mental Distress,13.2,18.9,0.7
2012,North Carolina,Mental Health,Severe Mental Distress,Mild Mental Distress,36.0,23.2,1.6
2012,North Carolina,Mental Health,Severe Mental Distress,No Mental Distress,36.0,17.1,2.1
2012,North Carolina,Mental Health,Mild Mental Distress,Severe Mental Distress,23.2,36.0,0.6
2012,North Carolina,Mental Health,Mild Mental Distress,No Mental Distress,23.2,17.1,1.4
2012,North Carolina,Mental Health,No Mental Distress,Severe Mental Distress,17.1,36.0,0.5
2012,North Carolina,Mental Health,No Mental Distress,Mild Mental Distress,17.1,23.2,0.7
2012,North Dakota,Mental Health,Severe Mental Distress,Mild Mental Distress,37.3,19.5,1.9
2012,North Dakota,Mental Health,Severe Mental Distress,No Mental Distress,37.3,19.5,1.9
2012,North Dakota,Mental Health,Mild Mental Distress,Severe Mental Distress,19.5,37.3,0.5
2012,North Dakota,Mental Health,Mild Mental Distress,No Mental Distress,19.5,19.5,1.0
2012,North Dakota,Mental Health,No Mental Distress,Severe Mental Distress,19.5,37.3,0.5
2012,North Dakota,Mental Health,No Mental Distress,Mild Mental Distress,19.5,19.5,1.0
2012,Ohio,Mental Health,Severe Mental Distress,Mild Mental Distress,40.3,22.7,1.8
2012,Ohio,Mental Health,Severe Mental Distress,No Mental Distress,40.3,19.7,2.0
2012,Ohio,Mental Health,Mild Mental Distress,Severe Mental Distress,22.7,40.3,0.6
2012,Ohio,Mental Health,Mild Mental Distress,No Mental Distress,22.7,19.7,1.2
2012,Ohio,Mental Health,No Mental Distress,Severe Mental Distress,19.7,40.3,0.5
2012,Ohio,Mental Health,No Mental Distress,Mild Mental Distress,19.7,22.7,0.9
2012,Oklahoma,Mental Health,Severe Mental Distress,Mild Mental Distress,40.8,25.2,1.6
2012,Oklahoma,Mental Health,Severe Mental Distress,No Mental Distress,40.8,18.8,2.2
2012,Oklahoma,Mental Health,Mild Mental Distress,Severe Mental Distress,25.2,40.8,0.6
2012,Oklahoma,Mental Health,Mild Mental Distress,No Mental Distress,25.2,18.8,1.3
2012,Oklahoma,Mental Health,No Mental Distress,Severe Mental Distress,18.8,40.8,0.5
2012,Oklahoma,Mental Health,No Mental Distress,Mild Mental Distress,18.8,25.2,0.7
2012,Oregon,Mental Health,Severe Mental Distress,Mild Mental Distress,35.9,18.1,2.0
2012,Oregon,Mental Health,Severe Mental Distress,No Mental Distress,35.9,13.1,2.7
2012,Oregon,Mental Health,Mild Mental Distress,Severe Mental Distress,18.1,35.9,0.5
